"Country or Area","Year","Value"
"Japan","2015","1317836.19551296"
"Japan","2014","1356511.02192248"
"Japan","2013","1405350.42387564"
"Japan","2012","1393594.15638137"
"Japan","2011","1350741.1359556"
"Japan","2010","1300046.74781329"
"Japan","2009","1246549.62205128"
"Japan","2008","1318507.41532022"
"Japan","2007","1391300.25961074"
"Japan","2006","1356080.24676256"
"Japan","2005","1377463.87624857"
"Japan","2004","1369829.30014358"
"Japan","2003","1378452.03185596"
"Japan","2002","1371613.87727925"
"Japan","2001","1347561.42544713"
"Japan","2000","1373303.41954434"
"Japan","1999","1353662.40349764"
"Japan","1998","1330304.18655852"
"Japan","1997","1378810.23785833"
"Japan","1996","1386747.60283504"
"Japan","1995","1373818.25362093"
"Japan","1994","1352429.76055218"
"Japan","1993","1291392.13934654"
"Japan","1992","1295612.02033802"
"Japan","1991","1283796.29418803"
"Japan","1990","1269334.02779355"
"Latvia","2021","10725.2920256019"
"Latvia","2020","10483.1428786186"
"Latvia","2019","11131.8651641144"
"Latvia","2018","11272.3303672006"
"Latvia","2017","10776.0987188796"
"Latvia","2016","10742.1132725783"
"Latvia","2015","10744.7871967301"
"Latvia","2014","10712.5764905031"
"Latvia","2013","10800.4251431976"
"Latvia","2012","10884.33341469"
"Latvia","2011","11066.3205126116"
"Latvia","2010","11857.8834162618"
"Latvia","2009","10790.5553444786"
"Latvia","2008","11475.3783297905"
"Latvia","2007","11935.9942625714"
"Latvia","2006","11489.430337418"
"Latvia","2005","11020.3739069198"
"Latvia","2004","10862.7122002538"
"Latvia","2003","10921.1569788361"
"Latvia","2002","10727.9856086531"
"Latvia","2001","10760.0251823984"
"Latvia","2000","10167.782099937"
"Latvia","1999","10790.3979567941"
"Latvia","1998","11576.3652909257"
"Latvia","1997","12080.4714505139"
"Latvia","1996","12639.3336799283"
"Latvia","1995","12589.8318659278"
"Latvia","1994","13958.2962957643"
"Latvia","1993","15905.3481286229"
"Latvia","1992","19362.0248006642"
"Latvia","1991","24132.7419361837"
"Latvia","1990","26022.7043960204"
"Liechtenstein","2021","183.904220870403"
"Liechtenstein","2020","180.87137600695"
"Liechtenstein","2019","188.322739611491"
"Liechtenstein","2018","181.709705840091"
"Liechtenstein","2017","193.914664487944"
"Liechtenstein","2016","188.306780355554"
"Liechtenstein","2015","198.635851446324"
"Liechtenstein","2014","200.253709748026"
"Liechtenstein","2013","231.305991874281"
"Liechtenstein","2012","225.152292246569"
"Liechtenstein","2011","215.93923046882"
"Liechtenstein","2010","228.828544633944"
"Liechtenstein","2009","243.803909699151"
"Liechtenstein","2008","258.603497637733"
"Liechtenstein","2007","238.943304920558"
"Liechtenstein","2006","268.167011235865"
"Liechtenstein","2005","264.522602662606"
"Liechtenstein","2004","263.952526172915"
"Liechtenstein","2003","263.713273606292"
"Liechtenstein","2002","253.612737800679"
"Liechtenstein","2001","247.261563628024"
"Liechtenstein","2000","247.629669807438"
"Liechtenstein","1999","257.093718356953"
"Liechtenstein","1998","260.181789824779"
"Liechtenstein","1997","249.235182113395"
"Liechtenstein","1996","236.733387712846"
"Liechtenstein","1995","234.413174995738"
"Liechtenstein","1994","230.680294148763"
"Liechtenstein","1993","244.352756588664"
"Liechtenstein","1992","237.317763250394"
"Liechtenstein","1991","237.173310803366"
"Liechtenstein","1990","229.644787824803"
"Lithuania","2021","20251.5112480824"
"Lithuania","2020","20165.7263788795"
"Lithuania","2019","20244.638212953"
"Lithuania","2018","20013.483273549"
"Lithuania","2017","20344.8490216019"
"Lithuania","2016","20220.1666538291"
"Lithuania","2015","20155.0558345276"
"Lithuania","2014","19857.264294635"
"Lithuania","2013","19954.614737085"
"Lithuania","2012","21085.9755553671"
"Lithuania","2011","21104.5244026325"
"Lithuania","2010","20741.7703172506"
"Lithuania","2009","19826.1291975794"
"Lithuania","2008","23832.4239636352"
"Lithuania","2007","24730.0312898798"
"Lithuania","2006","22756.0994068429"
"Lithuania","2005","22439.7986651366"
"Lithuania","2004","21592.7178422958"
"Lithuania","2003","20792.9272444768"
"Lithuania","2002","20626.0696871352"
"Lithuania","2001","20266.1780780151"
"Lithuania","2000","19493.6458057542"
"Lithuania","1999","21098.263467387"
"Lithuania","1998","23912.6936008167"
"Lithuania","1997","23021.5104136015"
"Lithuania","1996","23469.1201590184"
"Lithuania","1995","22486.0398126422"
"Lithuania","1994","23515.737162317"
"Lithuania","1993","24901.7829625079"
"Lithuania","1992","31026.9270965825"
"Lithuania","1991","50100.6925416165"
"Lithuania","1990","48134.542506902"
"Luxembourg","2021","9390.72993432681"
"Luxembourg","2020","9029.89917186839"
"Luxembourg","2019","10739.9929507464"
"Luxembourg","2018","10563.2758541948"
"Luxembourg","2017","10259.7362374971"
"Luxembourg","2016","10077.8234190398"
"Luxembourg","2015","10313.8749218993"
