"Country or Area","Year","Value"
"Netherlands (Kingdom of the)","2017","120.837"
"Netherlands (Kingdom of the)","2016","123.234"
"Netherlands (Kingdom of the)","2015","115.103"
"Netherlands (Kingdom of the)","2014","101.144"
"Netherlands (Kingdom of the)","2013","111.4605"
"Netherlands (Kingdom of the)","2012","139.6605"
"Netherlands (Kingdom of the)","2011","84.9525"
"Netherlands (Kingdom of the)","2010","108.053"
"Netherlands (Kingdom of the)","2009","99.5225"
"Netherlands (Kingdom of the)","2008","110.1915"
"Netherlands (Kingdom of the)","2007","109.745"
"Netherlands (Kingdom of the)","2006","122.905"
"Netherlands (Kingdom of the)","2005","157.5205"
"Netherlands (Kingdom of the)","2004","173.336"
"Netherlands (Kingdom of the)","2003","155.805"
"Netherlands (Kingdom of the)","2002","189.316"
"Netherlands (Kingdom of the)","2001","245.9745"
"Netherlands (Kingdom of the)","2000","234.624"
"Netherlands (Kingdom of the)","1999","247.549"
"Netherlands (Kingdom of the)","1998","263.3645"
"Netherlands (Kingdom of the)","1997","291.964"
"Netherlands (Kingdom of the)","1996","268.464"
"Netherlands (Kingdom of the)","1995","263.5055"
"Netherlands (Kingdom of the)","1994","184.9685"
"Netherlands (Kingdom of the)","1993","144.5485"
"Netherlands (Kingdom of the)","1992","138.1565"
"Netherlands (Kingdom of the)","1991","129.579"
"Netherlands (Kingdom of the)","1990","213.051"
"New Zealand","2021","15.73086960678"
"New Zealand","2020","16.685422931472"
"New Zealand","2019","15.981121896744"
"New Zealand","2018","14.708877705876"
"New Zealand","2017","14.789757179172"
"New Zealand","2016","17.362992753264"
"New Zealand","2015","16.46459857962"
"New Zealand","2014","16.800824780352"
"New Zealand","2013","18.18499749546"
"New Zealand","2012","20.89929812784"
"New Zealand","2011","18.939779918304"
"New Zealand","2010","22.837506235068"
"New Zealand","2009","22.536088782708"
"New Zealand","2008","19.341221609292"
"New Zealand","2007","19.87462451784"
"New Zealand","2006","21.045871043916"
"New Zealand","2005","25.413534264468"
"New Zealand","2004","28.915838524356"
"New Zealand","2003","25.187358493152"
"New Zealand","2002","23.317375610244"
"New Zealand","2001","20.036733223044"
"New Zealand","2000","19.564154978928"
"New Zealand","1999","24.564684997212"
"New Zealand","1998","24.857395235592"
"New Zealand","1997","25.58456689104"
"New Zealand","1996","24.647454181932"
"New Zealand","1995","24.4161658875"
"New Zealand","1994","23.43046275"
"New Zealand","1993","22.692555"
"New Zealand","1992","21.9051"
"New Zealand","1991","20.862"
"New Zealand","1990","19.9728"
"Norway","2021","62.482001788625"
"Norway","2020","75.983665421155"
"Norway","2019","70.066177857315"
"Norway","2018","55.50425798616"
"Norway","2017","58.00488239189"
"Norway","2016","63.05059657466"
"Norway","2015","69.664906218635"
"Norway","2014","50.336685209275"
"Norway","2013","57.13860812738"
"Norway","2012","54.246825377295"
"Norway","2011","55.26780527162"
"Norway","2010","70.60109443145"
"Norway","2009","57.90286326411"
"Norway","2008","62.63403438133"
"Norway","2007","73.387586250275"
"Norway","2006","208.727796733425"
"Norway","2005","305.9700692169"
"Norway","2004","269.35850903981"
"Norway","2003","222.27230180008"
"Norway","2002","234.13553534641"
"Norway","2001","777.80408654412"
"Norway","2000","918.64586580992"
"Norway","1999","859.22292833619"
"Norway","1998","714.48450512627"
"Norway","1997","570.088402108095"
"Norway","1996","564.4449486804"
"Norway","1995","597.596043587645"
"Norway","1994","863.2866925007"
"Norway","1993","725.36879496046"
"Norway","1992","693.23337035472"
"Norway","1991","2044.35402333944"
"Norway","1990","2162.96593564222"
"Poland","2021","92.59619390769"
"Poland","2020","92.28556878329"
"Poland","2019","93.540258472625"
"Poland","2018","110.66937995185"
"Poland","2017","84.96508293776"
"Poland","2016","80.782187135115"
"Poland","2015","79.39078652008"
"Poland","2014","54.40683017815"
"Poland","2013","48.99634656407"
"Poland","2012","43.208945325045"
"Poland","2011","40.218699979245"
"Poland","2010","36.454448809975"
"Poland","2009","38.75742720854"
"Poland","2008","33.87968761545"
"Poland","2007","32.115379867375"
"Poland","2006","34.221445987055"
"Poland","2005","27.62402150809"
"Poland","2004","23.043130889375"
"Poland","2003","21.3520127445"
"Poland","2002","24.000186288385"
"Poland","2001","23.55948861205"
"Poland","2000","23.77487878795"
"Poland","1999","24.224056363615"
"Poland","1998","24.67323393928"
"Poland","1997","23.61371151518"
"Poland","1996","24.528189090845"
"Poland","1995","30.015909090845"
"Poland","1994","13.67272727277"
"Portugal","2021","24.20268546761"
"Portugal","2020","23.60561170062"
"Portugal","2019","24.83459300354"
"Portugal","2018","24.52062200225"
"Portugal","2017","26.337792758745"
"Portugal","2016","24.347760481115"
"Portugal","2015","23.89061758233"
"Portugal","2014","26.604669608695"
"Portugal","2013","31.943698627865"
"Portugal","2012","31.42039771222"
"Portugal","2011","29.88184660974"
"Portugal","2010","35.75938762338"
"Portugal","2009","34.161674959055"
"Portugal","2008","31.28772738263"
"Portugal","2007","32.343476144535"
"Portugal","2006","29.31249276924"
"Portugal","2005","27.450762932365"
"Portugal","2004","27.350327832425"
"Portugal","2003","22.301349743585"
"Portugal","2002","18.714147982275"
"Portugal","2001","18.41495627034"
"Portugal","2000","17.122936414585"
"Portugal","1999","17.035397527615"
"Portugal","1998","16.31606063422"
"Portugal","1997","15.93390997734"
"Portugal","1996","14.841032525325"
"Portugal","1995","14.35864155648"
"Romania","2021","50.169268124665"
"Romania","2020","62.4452471553"
"Romania","2019","59.61197806454"
"Romania","2018","45.90054130319"
"Romania","2017","39.40292938825"
"Romania","2016","36.11317847227"
"Romania","2015","39.755146857855"
"Romania","2014","40.61981274923"
"Romania","2013","47.427768538455"
"Romania","2012","42.00729698657"
"Romania","2011","40.305939615805"
"Romania","2010","54.93171782296"
"Romania","2009","42.12545379183"
"Romania","2008","29.705841089405"
"Romania","2007","26.592820858405"
"Romania","2006","21.442138055805"
"Romania","2005","13.706823245815"
"Romania","2004","13.004587878405"
"Romania","2003","9.65748796263"
"Romania","2002","11.496064184335"
"Romania","2001","14.06740897518"
"Romania","2000","8.546822821055"
"Romania","1999","1.533423580375"
"Romania","1998","1.37391910157"
"Romania","1997","1.2979343045"
"Romania","1996","1.464781657225"
"Romania","1995","0.91643447166"
"Romania","1994","0.691493495555"
"Romania","1993","0.485932271265"
"Romania","1992","0.46215320524"
"Romania","1991","0.510441714"
"Romania","1990","0.4768176508"
"Russian Federation","2021","1176.77035828272"
"Russian Federation","2020","1051.31154549325"
"Russian Federation","2019","1063.39107972907"
"Russian Federation","2018","1078.4100970077"
"Russian Federation","2017","1151.7791411047"
"Russian Federation","2016","900.514458658584"
"Russian Federation","2015","1028.58672829352"
"Russian Federation","2014","1074.38997067504"
"Russian Federation","2013","5164.36993007512"
"Russian Federation","2012","5510.19116596578"
"Russian Federation","2011","824.595441707112"
"Russian Federation","2010","996.22601704944"
"Russian Federation","2009","1072.12268407633"
"Russian Federation","2008","1144.79368521032"
"Russian Federation","2007","1609.61716335641"
"Russian Federation","2006","1584.56099201443"
"Russian Federation","2005","1568.44023537818"
"Russian Federation","2004","1478.29455515832"
"Russian Federation","2003","1345.208214169"
"Russian Federation","2002","1193.33014194848"
"Russian Federation","2001","1122.57184388708"
"Russian Federation","2000","958.454608704576"
"Russian Federation","1999","942.227385936168"
"Russian Federation","1998","1097.13994419343"
"Russian Federation","1997","1293.6364830907"
"Russian Federation","1996","1293.77021093798"
"Russian Federation","1995","685.28821088472"
"Russian Federation","1994","385.846710951"
"Russian Federation","1993","451.04664613728"
"Russian Federation","1992","627.249630764016"
"Russian Federation","1991","1332.3413653903"
"Russian Federation","1990","1437.7862645768"
"Slovakia","2021","17.43796209"
"Slovakia","2020","17.729152"
"Slovakia","2019","9.1368754914"
"Slovakia","2018","9.68094015"
"Slovakia","2017","7.30033375"
"Slovakia","2016","5.9968005"
"Slovakia","2015","14.75333337"
"Slovakia","2014","14.603380105"
"Slovakia","2013","22.98817"
"Slovakia","2012","21.89589"
"Slovakia","2011","21.44046"
"Slovakia","2010","20.226685"
"Slovakia","2009","20.1103835"
"Slovakia","2008","19.429941"
"Slovakia","2007","17.928902"
"Slovakia","2006","17.223526"
"Slovakia","2005","16.887194"
"Slovakia","2004","15.906915"
"Slovakia","2003","15.5176845"
"Slovakia","2002","15.2336165"
"Slovakia","2001","13.740168"
"Slovakia","2000","13.4444675"
"Slovakia","1999","13.031032"
"Slovakia","1998","13.0362255"
"Slovakia","1997","11.825106"
"Slovakia","1996","11.506681"
"Slovakia","1995","10.466477"
"Slovakia","1994","18.164795"
"Slovakia","1993","0.09259"
"Slovakia","1992","0.043945"
"Slovakia","1991","0.03619"
"Slovakia","1990","0.06016"
"Slovenia","2021","16.71172855596"
"Slovenia","2020","16.72983013596"
"Slovenia","2019","16.4433711905"
"Slovenia","2018","16.31538723138"
"Slovenia","2017","16.388689675"
"Slovenia","2016","17.1345045925"
"Slovenia","2015","17.19416275"
"Slovenia","2014","16.877597775"
"Slovenia","2013","16.855093"
"Slovenia","2012","16.028004625"
"Slovenia","2011","17.878065625"
"Slovenia","2010","17.708334525"
"Slovenia","2009","17.69195385"
"Slovenia","2008","19.96524168751"
"Slovenia","2007","18.04715505421"
"Slovenia","2006","18.484474265265"
"Slovenia","2005","18.548943625"
"Slovenia","2004","18.0057"
"Slovenia","2003","17.6156"
"Slovenia","2002","17.04455"
"Slovenia","2001","15.839"
"Slovenia","2000","15.47475"
"Slovenia","1999","15.83665"
"Slovenia","1998","13.16235"
"Slovenia","1997","13.66055"
"Slovenia","1996","13.2728"
"Slovenia","1995","12.50435"
"Slovenia","1994","11.16955"
"Slovenia","1993","10.86405"
"Slovenia","1992","9.964"
"Slovenia","1991","9.9405"
"Slovenia","1990","10.13085"
"Spain","2021","240.2012078355"
"Spain","2020","237.8553673825"
"Spain","2019","235.164821574"
"Spain","2018","234.0423730965"
"Spain","2017","232.4511482405"
"Spain","2016","236.9121339"
"Spain","2015","228.388444858"
"Spain","2014","216.552140779"
"Spain","2013","220.4237493525"
"Spain","2012","226.7565409615"
"Spain","2011","246.495706641"
"Spain","2010","242.1037678825"
"Spain","2009","238.3635316175"
"Spain","2008","252.517628594"
"Spain","2007","245.7484065235"
"Spain","2006","239.1332270705"
"Spain","2005","219.1307085"
"Spain","2004","205.9173870235"
"Spain","2003","181.7456631175"
"Spain","2002","185.9510115705"
"Spain","2001","168.185175671"
"Spain","2000","192.052904047"
"Spain","1999","171.7943530235"
"Spain","1998","161.680094"
"Spain","1997","155.9599589295"
"Spain","1996","113.6502536175"
"Spain","1995","102.8769840705"
"Spain","1994","86.1382161175"
"Spain","1993","78.3193900705"
"Spain","1992","74.166751906"
"Spain","1991","70.877974"
"Spain","1990","65.9541600235"
"Sweden","2021","39.612347801725"
"Sweden","2020","38.21257653369"
"Sweden","2019","35.315163724105"
"Sweden","2018","33.995201636325"
"Sweden","2017","47.21736809758"
"Sweden","2016","59.22748067698"
"Sweden","2015","54.7675056096"
"Sweden","2014","47.28715105242"
"Sweden","2013","43.34963883217"
"Sweden","2012","54.76272067778"
"Sweden","2011","57.14145900497"
"Sweden","2010","65.40403316202"
"Sweden","2009","72.16114995811"
"Sweden","2008","75.09007612693"
"Sweden","2007","141.596062256255"
"Sweden","2006","116.094793722935"
"Sweden","2005","156.244844589205"
"Sweden","2004","97.59588747646"
"Sweden","2003","87.742725864015"
"Sweden","2002","123.271748692725"
"Sweden","2001","126.544610994365"
"Sweden","2000","122.42432066658"
"Sweden","1999","124.93504721095"
"Sweden","1998","114.63311179655"
"Sweden","1997","164.494517053555"
"Sweden","1996","120.46359073776"
"Sweden","1995","139.33634063575"
"Sweden","1994","109.64028986842"
"Sweden","1993","102.397266487505"
"Sweden","1992","105.72524195147"
"Sweden","1991","105.84455623607"
"Sweden","1990","104.85220599107"
"Switzerland","2021","129.02754933934"
"Switzerland","2020","155.83615786933"
"Switzerland","2019","177.65907038935"
"Switzerland","2018","184.112648405905"
"Switzerland","2017","239.325779295215"
"Switzerland","2016","254.43740359044"
"Switzerland","2015","281.08983816009"
"Switzerland","2014","269.984665792275"
"Switzerland","2013","270.17747618658"
"Switzerland","2012","224.93727372935"
"Switzerland","2011","167.835904730095"
"Switzerland","2010","154.768744924255"
"Switzerland","2009","190.038352568495"
"Switzerland","2008","245.660905860925"
"Switzerland","2007","186.212308594785"
"Switzerland","2006","203.98368378151"
"Switzerland","2005","210.352594807085"
"Switzerland","2004","191.956072684045"
"Switzerland","2003","171.13235487779"
"Switzerland","2002","165.79413330076"
"Switzerland","2001","155.66115156641"
"Switzerland","2000","156.788999359965"
"Switzerland","1999","144.421897742415"
"Switzerland","1998","157.510439148745"
"Switzerland","1997","128.488513722805"
"Switzerland","1996","92.837568827655"
"Switzerland","1995","96.096710600245"
"Switzerland","1994","110.168282340515"
"Switzerland","1993","124.235472229425"
"Switzerland","1992","145.733541056735"
"Switzerland","1991","143.48017446791"
"Switzerland","1990","141.21258018643"
"Türkiye","2021","144.0504"
"Türkiye","2020","171.5016"
"Türkiye","2019","156.0204"
"Türkiye","2018","134.3148"
"Türkiye","2017","122.79396"
"Türkiye","2016","79.5264"
"Türkiye","2015","81.8292"
"Türkiye","2014","74.8752"
"Türkiye","2013","69.0156"
"Türkiye","2012","68.5824"
"Türkiye","2011","67.374"
"Türkiye","2010","65.4816"
"Türkiye","2009","21.2952"
"Türkiye","2008","21.9792"
"Türkiye","2007","21.0444"
"Türkiye","2006","19.4028"
"Türkiye","2005","17.67"
"Türkiye","2004","16.4388"
"Türkiye","2003","15.162"
"Türkiye","2002","13.9536"
"Türkiye","2001","13.1556"
"Türkiye","2000","13.338"
"Türkiye","1999","12.3576"
"Türkiye","1998","11.9016"
"Türkiye","1997","11.1036"
"Türkiye","1996","10.0548"
"Ukraine","2021","48.942322183416"
"Ukraine","2020","43.350243549744"
"Ukraine","2019","38.788661336676"
"Ukraine","2018","33.445186885848"
"Ukraine","2017","28.5570307173"
"Ukraine","2016","24.371530290108"
"Ukraine","2015","19.64207168958"
"Ukraine","2014","16.725665655144"
"Ukraine","2013","12.543122357628"
"Ukraine","2012","10.9896204573"
"Ukraine","2011","8.41640454"
"Ukraine","2010","9.710033472852"
"Ukraine","2009","9.365648535624"
"Ukraine","2008","9.338078661168"
"Ukraine","2007","5.19820920504"
"Ukraine","2006","4.27399832646"
"Ukraine","2005","4.467082845132"
"Ukraine","2004","3.078"
"Ukraine","2003","1.991231799084"
"Ukraine","2002","1.069501255212"
"Ukraine","2001","0.463154811684"
"Ukraine","2000","0.420512133792"
"Ukraine","1999","0.30717991638"
"Ukraine","1998","0.19365690378"
"Ukraine","1997","0.127832635968"
"Ukraine","1996","0.069640167468"
"Ukraine","1995","0.06773221764"
"Ukraine","1994","0.064870292784"
"Ukraine","1993","0.059146443528"
"Ukraine","1992","0.030527196564"
"Ukraine","1991","0.019079497824"
"Ukraine","1990","0.007631799084"
"United Kingdom","2021","421.817518532715"
"United Kingdom","2020","420.26672092623"
"United Kingdom","2019","490.15971114868"
"United Kingdom","2018","554.98892672725"
"United Kingdom","2017","453.776025516615"
"United Kingdom","2016","448.321671719485"
"United Kingdom","2015","417.90434907252"
"United Kingdom","2014","438.240022077125"
"United Kingdom","2013","474.54526133083"
"United Kingdom","2012","539.714505825295"
"United Kingdom","2011","565.79115193696"
"United Kingdom","2010","678.535145765235"
"United Kingdom","2009","574.277901861705"
"United Kingdom","2008","670.20002531678"
"United Kingdom","2007","830.440539269645"
"United Kingdom","2006","873.18974163123"
"United Kingdom","2005","1052.81482119408"
"United Kingdom","2004","1116.34318269279"
"United Kingdom","2003","1329.9078615701"
"United Kingdom","2002","1512.67339461865"
"United Kingdom","2001","1475.75000986611"
"United Kingdom","2000","1861.92524317777"
"United Kingdom","1999","1533.52781721541"
"United Kingdom","1998","1360.58196955202"
"United Kingdom","1997","1311.66502412525"
"United Kingdom","1996","1338.28753973335"
"United Kingdom","1995","1290.86675252131"
"United Kingdom","1994","1244.12964343851"
"United Kingdom","1993","1198.11226997547"
"United Kingdom","1992","1369.46735803468"
"United Kingdom","1991","1303.23989350844"
"United Kingdom","1990","1242.82818475229"
"United States of America","2021","8018.57753221551"
"United States of America","2020","7508.18631008897"
"United States of America","2019","7755.36514828773"
"United States of America","2018","7100.52941752953"
"United States of America","2017","7228.91548293019"
"United States of America","2016","7572.85816552308"
"United States of America","2015","7107.65893756461"
"United States of America","2014","7842.11590731842"
"United States of America","2013","7926.56195374523"
"United States of America","2012","8286.69876931855"
"United States of America","2011","9619.15538860538"
"United States of America","2010","9601.03772903141"
"United States of America","2009","10502.5940150075"
"United States of America","2008","12634.3631755061"
"United States of America","2007","13419.0368993674"
"United States of America","2006","14646.0560161897"
"United States of America","2005","15494.5185461952"
"United States of America","2004","15714.0202938985"
"United States of America","2003","16632.7453285555"
"United States of America","2002","16493.5781237855"
"United States of America","2001","17275.3333132146"
"United States of America","2000","17993.8313091697"
"United States of America","1999","20717.3043329762"
"United States of America","1998","20986.234373406"
"United States of America","1997","23891.184110946"
"United States of America","1996","25610.1568440522"
"United States of America","1995","26251.2175258043"
"United States of America","1994","27554.585260934"
"United States of America","1993","28943.7176136047"
"United States of America","1992","29432.3452754224"
"United States of America","1991","29227.7507006008"
"United States of America","1990","30520.3842115033"

